,year,state,Rank 1,Rank 2,Rank 3,Rank 4,Rank 5
1994,2019,Colorado,Charlotte,Olivia,Emma,Sophia,Ava
1995,2019,Connecticut,Olivia,Emma,Charlotte,Mia,Sophia
1996,2019,Delaware,Emma,Olivia,Charlotte,Ava,Isabella
1997,2019,Dist. of Columbia,Olivia,Charlotte,Elizabeth,Emma,Ava
1998,2019,Florida,Emma,Isabella,Olivia,Sophia,Mia
1999,2019,Georgia,Ava,Olivia,Emma,Isabella,Charlotte
2000,2019,Hawaii,Olivia,Amelia,Ava,Emma,Aria
2001,2019,Idaho,Emma,Olivia,Charlotte,Evelyn,Amelia
2002,2019,Illinois,Olivia,Emma,Sophia,Ava,Amelia
2003,2019,Indiana,Olivia,Amelia,Ava,Emma,Charlotte
2004,2019,Iowa,Charlotte,Emma,Evelyn,Harper,Olivia
2005,2019,Kansas,Olivia,Emma,Harper,Charlotte,Evelyn
2006,2019,Kentucky,Amelia,Ava,Emma,Harper,Olivia
2007,2019,Louisiana,Olivia,Ava,Amelia,Emma,Harper
2008,2019,Maine,Charlotte,Amelia,Olivia,Ava,Emma
2009,2019,Maryland,Olivia,Ava,Sophia,Emma,Charlotte
2010,2019,Massachusetts,Olivia,Charlotte,Emma,Isabella,Sophia
2011,2019,Michigan,Olivia,Charlotte,Amelia,Ava,Emma
2012,2019,Minnesota,Olivia,Charlotte,Evelyn,Emma,Amelia
2013,2019,Mississippi,Ava,Olivia,Emma,Amelia,Harper
2014,2019,Missouri,Olivia,Charlotte,Ava,Amelia,Emma
2015,2019,Montana,Emma,Harper,Olivia,Charlotte,Ava
2016,2019,Nebraska,Olivia,Emma,Charlotte,Amelia,Harper
2017,2019,Nevada,Sophia,Emma,Mia,Olivia,Isabella
2018,2019,New Hampshire,Charlotte,Olivia,Amelia,Harper,Emma
2019,2019,New Jersey,Emma,Olivia,Sophia,Mia,Isabella
2020,2019,New Mexico,Ava,Olivia,Sophia,Mia,Isabella
2021,2019,New York,Olivia,Emma,Sophia,Isabella,Mia
2022,2019,North Carolina,Ava,Olivia,Emma,Amelia,Charlotte
2023,2019,North Dakota,Amelia,Evelyn,Harper,Emma,Olivia
2024,2019,Ohio,Olivia,Ava,Charlotte,Emma,Harper
2025,2019,Oklahoma,Olivia,Emma,Ava,Harper,Amelia
2026,2019,Oregon,Olivia,Emma,Charlotte,Evelyn,Harper
2027,2019,Pennsylvania,Olivia,Emma,Ava,Charlotte,Harper
2028,2019,Rhode Island,Charlotte,Olivia,Sophia,Ava,Amelia
2029,2019,South Carolina,Olivia,Ava,Charlotte,Amelia,Emma
2030,2019,South Dakota,Emma,Harper,Ava,Charlotte,Olivia
2031,2019,Tennessee,Ava,Olivia,Harper,Emma,Amelia
2032,2019,Texas,Emma,Olivia,Isabella,Mia,Camila
2033,2019,Utah,Olivia,Emma,Charlotte,Lucy,Evelyn
2034,2019,Vermont,Harper,Amelia,Charlotte,Evelyn,Olivia
2035,2019,Virginia,Ava,Charlotte,Olivia,Emma,Sophia
2036,2019,Washington,Olivia,Emma,Charlotte,Amelia,Evelyn
2037,2019,West Virginia,Amelia,Emma,Olivia,Harper,Ava
2038,2019,Wisconsin,Olivia,Charlotte,Evelyn,Emma,Harper
2039,2019,Wyoming,Charlotte,Olivia,Harper,Emma,Willow
2040,2020,Alabama,Ava,Olivia,Emma,Charlotte,Harper
2041,2020,Alaska,Amelia,Charlotte,Olivia,Aurora,Sophia
2042,2020,Arizona,Olivia,Emma,Sophia,Mia,Isabella
2043,2020,Arkansas,Olivia,Emma,Amelia,Harper,Ava
2044,2020,California,Olivia,Camila,Emma,Mia,Sophia
2045,2020,Colorado,Olivia,Charlotte,Emma,Sophia,Amelia
2046,2020,Connecticut,Olivia,Charlotte,Emma,Sophia,Isabella
2047,2020,Delaware,Charlotte,Olivia,Isabella,Amelia,Emma
2048,2020,Dist. of Columbia,Olivia,Ava,Charlotte,Emma,Eleanor
2049,2020,Florida,Emma,Olivia,Isabella,Sophia,Ava
2050,2020,Georgia,Ava,Olivia,Amelia,Emma,Charlotte
2051,2020,Hawaii,Olivia,Sophia,Isabella,Amelia,Luna
2052,2020,Idaho,Olivia,Charlotte,Emma,Harper,Evelyn
2053,2020,Illinois,Olivia,Emma,Charlotte,Sophia,Amelia
2054,2020,Indiana,Charlotte,Olivia,Emma,Amelia,Ava
2055,2020,Iowa,Olivia,Charlotte,Evelyn,Emma,Amelia
2056,2020,Kansas,Olivia,Charlotte,Emma,Sophia,Amelia
2057,2020,Kentucky,Amelia,Olivia,Emma,Ava,Harper
2058,2020,Louisiana,Ava,Amelia,Olivia,Emma,Charlotte
2059,2020,Maine,Charlotte,Harper,Olivia,Evelyn,Emma
2060,2020,Maryland,Olivia,Ava,Emma,Sophia,Charlotte
2061,2020,Massachusetts,Olivia,Charlotte,Emma,Sophia,Isabella
2062,2020,Michigan,Charlotte,Olivia,Amelia,Ava,Emma
2063,2020,Minnesota,Olivia,Charlotte,Emma,Evelyn,Amelia
2064,2020,Mississippi,Ava,Olivia,Amelia,Kinsley,Harper
2065,2020,Missouri,Olivia,Charlotte,Amelia,Emma,Harper
2066,2020,Montana,Charlotte,Olivia,Evelyn,Harper,Nora
2067,2020,Nebraska,Olivia,Amelia,Charlotte,Emma,Evelyn
2068,2020,Nevada,Olivia,Emma,Isabella,Mia,Sophia
2069,2020,New Hampshire,Charlotte,Olivia,Amelia,Emma,Ava
2070,2020,New Jersey,Olivia,Sophia,Emma,Mia,Ava
2071,2020,New Mexico,Olivia,Sophia,Emma,Mia,Amelia
2072,2020,New York,Olivia,Emma,Sophia,Ava,Isabella
2073,2020,North Carolina,Olivia,Ava,Emma,Charlotte,Amelia
2074,2020,North Dakota,Amelia,Olivia,Ava,Hazel,Evelyn
2075,2020,Ohio,Olivia,Charlotte,Amelia,Ava,Emma
2076,2020,Oklahoma,Olivia,Emma,Ava,Amelia,Charlotte
2077,2020,Oregon,Olivia,Amelia,Charlotte,Emma,Evelyn
2078,2020,Pennsylvania,Emma,Olivia,Charlotte,Ava,Sophia
2079,2020,Rhode Island,Olivia,Charlotte,Emma,Isabella,Amelia
2080,2020,South Carolina,Ava,Olivia,Charlotte,Emma,Amelia
2081,2020,South Dakota,Harper,Charlotte,Amelia,Ella,Emma
2082,2020,Tennessee,Olivia,Ava,Amelia,Emma,Harper
2083,2020,Texas,Olivia,Emma,Camila,Isabella,Mia
2084,2020,Utah,Olivia,Emma,Charlotte,Amelia,Evelyn
2085,2020,Vermont,Amelia,Emma,Olivia,Eleanor,Evelyn
2086,2020,Virginia,Charlotte,Olivia,Ava,Emma,Amelia
2087,2020,Washington,Olivia,Emma,Charlotte,Amelia,Sophia
2088,2020,West Virginia,Harper,Amelia,Ava,Emma,Olivia
2089,2020,Wisconsin,Charlotte,Olivia,Evelyn,Amelia,Emma
2090,2020,Wyoming,Olivia,Amelia,Harper,Charlotte,Evelyn
2091,2021,Alabama,Olivia,Ava,Amelia,Charlotte,Emma
2092,2021,Alaska,Amelia,Hazel,Olivia,Ava,Charlotte
2093,2021,Arizona,Olivia,Emma,Sophia,Camila,Isabella
2094,2021,Arkansas,Olivia,Emma,Amelia,Ava,Charlotte
2095,2021,California,Olivia,Emma,Camila,Mia,Sophia
2096,2021,Colorado,Olivia,Emma,Charlotte,Evelyn,Amelia
2097,2021,Connecticut,Olivia,Charlotte,Emma,Amelia,Sophia
2098,2021,Delaware,Charlotte,Olivia,Amelia,Emma,Sophia
2099,2021,Dist. of Columbia,Charlotte,Ava,Maya,Sophia,Emma
2100,2021,Florida,Olivia,Emma,Isabella,Mia,Sophia
2101,2021,Georgia,Olivia,Ava,Amelia,Emma,Charlotte
2102,2021,Hawaii,Olivia,Amelia,Luna,Ava,Isla
2103,2021,Idaho,Olivia,Amelia,Emma,Evelyn,Harper
2104,2021,Illinois,Olivia,Emma,Sophia,Charlotte,Amelia
2105,2021,Indiana,Charlotte,Amelia,Emma,Olivia,Ava
2106,2021,Iowa,Charlotte,Olivia,Amelia,Ava,Emma
2107,2021,Kansas,Olivia,Charlotte,Amelia,Emma,Evelyn
2108,2021,Kentucky,Emma,Olivia,Amelia,Ava,Charlotte
2109,2021,Louisiana,Olivia,Ava,Amelia,Charlotte,Emma
2110,2021,Maine,Charlotte,Olivia,Amelia,Emma,Harper
2111,2021,Maryland,Olivia,Charlotte,Ava,Emma,Sophia
2112,2021,Massachusetts,Olivia,Charlotte,Emma,Sophia,Amelia
2113,2021,Michigan,Charlotte,Olivia,Amelia,Ava,Evelyn
2114,2021,Minnesota,Charlotte,Olivia,Evelyn,Emma,Nora
2115,2021,Mississippi,Ava,Olivia,Amelia,Paisley,Emma
2116,2021,Missouri,Olivia,Charlotte,Amelia,Ava,Emma
2117,2021,Montana,Olivia,Evelyn,Ava,Charlotte,Harper
2118,2021,Nebraska,Olivia,Charlotte,Evelyn,Amelia,Eleanor
2119,2021,Nevada,Olivia,Isabella,Emma,Mia,Camila
2120,2021,New Hampshire,Olivia,Charlotte,Evelyn,Emma,Amelia
2121,2021,New Jersey,Olivia,Emma,Mia,Ava,Sophia
2122,2021,New Mexico,Mia,Sophia,Emma,Isabella,Amelia
2123,2021,New York,Olivia,Emma,Sophia,Mia,Amelia
2124,2021,North Carolina,Olivia,Ava,Emma,Charlotte,Amelia
2125,2021,North Dakota,Olivia,Harper,Emma,Evelyn,Amelia
2126,2021,Ohio,Olivia,Charlotte,Emma,Amelia,Ava
2127,2021,Oklahoma,Olivia,Amelia,Harper,Ava,Charlotte
2128,2021,Oregon,Evelyn,Olivia,Charlotte,Amelia,Sophia
2129,2021,Pennsylvania,Olivia,Charlotte,Emma,Ava,Sophia
2130,2021,Rhode Island,Olivia,Sophia,Amelia,Charlotte,Emma
2131,2021,South Carolina,Olivia,Ava,Charlotte,Emma,Amelia
2132,2021,South Dakota,Evelyn,Emma,Charlotte,Amelia,Ava
2133,2021,Tennessee,Olivia,Charlotte,Ava,Emma,Amelia
2134,2021,Texas,Olivia,Emma,Camila,Isabella,Mia
2135,2021,Utah,Olivia,Charlotte,Emma,Evelyn,Hazel
2136,2021,Vermont,Charlotte,Emma,Nora,Isla,Olivia
2137,2021,Virginia,Charlotte,Olivia,Emma,Ava,Sophia
2138,2021,Washington,Olivia,Amelia,Emma,Charlotte,Sophia
2139,2021,West Virginia,Amelia,Harper,Paisley,Willow,Emma
2140,2021,Wisconsin,Charlotte,Olivia,Emma,Evelyn,Ava
2141,2021,Wyoming,Olivia,Amelia,Charlotte,Emma,Evelyn
2142,2022,Alabama,Olivia,Charlotte,Ava,Amelia,Emma
2143,2022,Alaska,Aurora,Charlotte,Emma,Evelyn,Amelia
2144,2022,Arizona,Olivia,Emma,Isabella,Sophia,Luna
2145,2022,Arkansas,Olivia,Emma,Amelia,Charlotte,Harper
2146,2022,California,Olivia,Emma,Camila,Mia,Sophia
2147,2022,Colorado,Olivia,Emma,Charlotte,Sophia,Mia
2148,2022,Connecticut,Olivia,Emma,Charlotte,Isabella,Mia
2149,2022,Delaware,Sophia,Olivia,Charlotte,Ava,Amelia
2150,2022,Dist. of Columbia,Charlotte,Ava,Olivia,Nora,Eleanor
2151,2022,Florida,Olivia,Isabella,Emma,Sophia,Mia
2152,2022,Georgia,Olivia,Ava,Charlotte,Amelia,Emma
2153,2022,Hawaii,Olivia,Amelia,Aria,Luna,Sophia
2154,2022,Idaho,Olivia,Charlotte,Hazel,Emma,Evelyn
2155,2022,Illinois,Olivia,Sophia,Emma,Charlotte,Amelia
2156,2022,Indiana,Charlotte,Amelia,Olivia,Emma,Ava
2157,2022,Iowa,Olivia,Charlotte,Ava,Amelia,Emma
2158,2022,Kansas,Olivia,Charlotte,Amelia,Emma,Harper
2159,2022,Kentucky,Harper,Olivia,Amelia,Emma,Charlotte
2160,2022,Louisiana,Olivia,Amelia,Ava,Charlotte,Harper
2161,2022,Maine,Evelyn,Charlotte,Amelia,Olivia,Harper
2162,2022,Maryland,Ava,Olivia,Charlotte,Emma,Sophia
2163,2022,Massachusetts,Olivia,Charlotte,Emma,Sophia,Isabella
2164,2022,Michigan,Charlotte,Olivia,Amelia,Ava,Emma
2165,2022,Minnesota,Charlotte,Olivia,Emma,Evelyn,Nora
2166,2022,Mississippi,Ava,Olivia,Amelia,Nova,Kinsley
2167,2022,Missouri,Charlotte,Olivia,Amelia,Emma,Evelyn
2168,2022,Montana,Olivia,Charlotte,Harper,Amelia,Emma
2169,2022,Nebraska,Charlotte,Olivia,Emma,Harper,Evelyn
2170,2022,Nevada,Olivia,Sophia,Luna,Mia,Isabella
2171,2022,New Hampshire,Charlotte,Olivia,Amelia,Evelyn,Emma
2172,2022,New Jersey,Emma,Sophia,Mia,Olivia,Isabella
2173,2022,New Mexico,Sophia,Emma,Mia,Isabella,Olivia
2174,2022,New York,Olivia,Emma,Sophia,Mia,Charlotte
2175,2022,North Carolina,Olivia,Amelia,Charlotte,Ava,Emma
2176,2022,North Dakota,Olivia,Amelia,Nora,Ellie,Evelyn
2177,2022,Ohio,Charlotte,Olivia,Amelia,Sophia,Ava
2178,2022,Oklahoma,Olivia,Charlotte,Amelia,Isabella,Emma
2179,2022,Oregon,Olivia,Amelia,Charlotte,Evelyn,Emma
2180,2022,Pennsylvania,Olivia,Charlotte,Emma,Sophia,Amelia
2181,2022,Rhode Island,Charlotte,Amelia,Isabella,Luna,Emma
2182,2022,South Carolina,Charlotte,Olivia,Amelia,Ava,Emma
2183,2022,South Dakota,Evelyn,Harper,Amelia,Emma,Olivia
2184,2022,Tennessee,Olivia,Amelia,Emma,Harper,Charlotte
2185,2022,Texas,Olivia,Emma,Camila,Isabella,Mia
2186,2022,Utah,Olivia,Emma,Charlotte,Amelia,Evelyn
2187,2022,Vermont,Amelia,Charlotte,Evelyn,Violet,Harper
2188,2022,Virginia,Charlotte,Olivia,Emma,Ava,Amelia
2189,2022,Washington,Olivia,Emma,Evelyn,Amelia,Charlotte
2190,2022,West Virginia,Amelia,Olivia,Sophia,Willow,Ava
2191,2022,Wisconsin,Charlotte,Olivia,Evelyn,Amelia,Emma
2192,2022,Wyoming,Charlotte,Olivia,Emma,Hazel,Evelyn
